310: g0-s0, g1-s3, y0-s1, y1-s3, b0-s2, b1-s2->s0, 
311: g0-s0, g1-s3, y0-s1, y1-s3, b0-s2, b1-s2->s0, 
312: g0-s0, g1-s3, y0-s1->s3, y1-s3, b0-s2, b1-s0, 
313: g0-s0, g1-s3, y0-s3, y1-s3->s1, b0-s2, b1-s0, 
314: g0-s0, g1-s3, y0-s3, y1-s1, b0-s2->s3, b1-s0, 
315: g0-s0->s3, g1-s3, y0-s3, y1-s1->s2, b0-s2->s3, b1-s0, 
316: g0-s0->s3, g1-s3, y0-s3, y1-s1->s2, b0-s3, b1-s0, 
317: g0-s0->s3, g1-s3->s0, y0-s3, y1-s1->s2, b0-s3, b1-s0, 
318: g0-s3, g1-s3->s0, y0-s3, y1-s1->s2, b0-s3, b1-s0, 
319: g0-s3, g1-s3->s0, y0-s3, y1-s2, b0-s3, b1-s0, 
320: g0-s3, g1-s0, y0-s3, y1-s2, b0-s3, b1-s0, 
321: g0-s3, g1-s0, y0-s3, y1-s2, b0-s3, b1-s0->s2, 
322: g0-s3, g1-s0, y0-s3, y1-s2, b0-s3, b1-s0->s2, 
323: g0-s3, g1-s0->s1, y0-s3, y1-s2, b0-s3, b1-s2, 
324: g0-s3, g1-s1, y0-s3, y1-s2, b0-s3, b1-s2, 
325: g0-s3, g1-s1, y0-s3, y1-s2, b0-s3, b1-s2, 
326: g0-s3, g1-s1->s0, y0-s3, y1-s2->s1, b0-s3, b1-s2, 
327: g0-s3, g1-s0, y0-s3, y1-s2->s1, b0-s3, b1-s2, 
328: g0-s3, g1-s0, y0-s3, y1-s2->s1, b0-s3, b1-s2->s3, 
329: g0-s3, g1-s0, y0-s3, y1-s2->s1, b0-s3, b1-s2->s3, 
330: g0-s3, g1-s0, y0-s3->s1, y1-s1, b0-s3, b1-s3, 
331: g0-s3, g1-s0, y0-s1, y1-s1->s3, b0-s3, b1-s3, 
332: g0-s3, g1-s0->s3, y0-s1, y1-s3, b0-s3->s2, b1-s3, 
333: g0-s3, g1-s0->s3, y0-s1, y1-s3, b0-s3->s2, b1-s3, 
334: g0-s3->s0, g1-s0->s3, y0-s1->s2, y1-s3, b0-s2, b1-s3, 
335: g0-s3->s0, g1-s3, y0-s1->s2, y1-s3, b0-s2, b1-s3, 
336: g0-s3->s0, g1-s3, y0-s1->s2, y1-s3, b0-s2, b1-s3, 
337: g0-s0, g1-s3, y0-s1->s2, y1-s3, b0-s2, b1-s3, 
338: g0-s0, g1-s3, y0-s2, y1-s3, b0-s2, b1-s3, 
339: g0-s0, g1-s3, y0-s2, y1-s3, b0-s2, b1-s3, 
340: g0-s0, g1-s3, y0-s2, y1-s3, b0-s2->s0, b1-s3, 
341: g0-s0->s1, g1-s3, y0-s2, y1-s3, b0-s2->s0, b1-s3, 
342: g0-s1, g1-s3, y0-s2, y1-s3, b0-s0, b1-s3, 
343: g0-s1, g1-s3, y0-s2, y1-s3, b0-s0, b1-s3, 
344: g0-s1, g1-s3, y0-s2, y1-s3, b0-s0, b1-s3->s2, 
345: g0-s1, g1-s3, y0-s2, y1-s3, b0-s0, b1-s3->s2, 
346: g0-s1, g1-s3, y0-s2, y1-s3->s1, b0-s0, b1-s2, 
347: g0-s1, g1-s3->s0, y0-s2, y1-s1, b0-s0, b1-s2, 
348: g0-s1->s0, g1-s3->s0, y0-s2, y1-s1, b0-s0, b1-s2, 
349: g0-s0, g1-s3->s0, y0-s2->s1, y1-s1->s2, b0-s0, b1-s2, 
350: g0-s0, g1-s0, y0-s2->s1, y1-s1->s2, b0-s0, b1-s2->s0, 
351: g0-s0, g1-s0, y0-s2->s1, y1-s1->s2, b0-s0, b1-s2->s0, 
352: g0-s0, g1-s0, y0-s2->s1, y1-s1->s2, b0-s0, b1-s0, 
353: g0-s0, g1-s0, y0-s1, y1-s2, b0-s0->s2, b1-s0, 
354: g0-s0, g1-s0, y0-s1, y1-s2, b0-s0->s2, b1-s0, 
355: g0-s0, g1-s0, y0-s1, y1-s2, b0-s2, b1-s0, 
356: g0-s0, g1-s0, y0-s1->s3, y1-s2, b0-s2, b1-s0, 
357: g0-s0, g1-s0, y0-s3, y1-s2, b0-s2, b1-s0, 
358: g0-s0, g1-s0, y0-s3, y1-s2, b0-s2, b1-s0, 
359: g0-s0, g1-s0, y0-s3, y1-s2, b0-s2, b1-s0, 
360: g0-s0->s3, g1-s0, y0-s3, y1-s2, b0-s2, b1-s0, 
361: g0-s0->s3, g1-s0, y0-s3, y1-s2, b0-s2, b1-s0, 
362: g0-s0->s3, g1-s0, y0-s3, y1-s2, b0-s2->s3, b1-s0, 
363: g0-s3, g1-s0->s1, y0-s3, y1-s2, b0-s2->s3, b1-s0, 
364: g0-s3, g1-s1, y0-s3, y1-s2, b0-s3, b1-s0, 
365: g0-s3, g1-s1, y0-s3->s1, y1-s2, b0-s3, b1-s0, 
366: g0-s3, g1-s1, y0-s1, y1-s2, b0-s3, b1-s0, 
367: g0-s3, g1-s1, y0-s1, y1-s2, b0-s3, b1-s0, 
368: g0-s3, g1-s1, y0-s1, y1-s2->s1, b0-s3, b1-s0, 
369: g0-s3, g1-s1, y0-s1, y1-s2->s1, b0-s3, b1-s0, 
370: g0-s3, g1-s1, y0-s1->s2, y1-s2->s1, b0-s3, b1-s0, 
371: g0-s3, g1-s1, y0-s1->s2, y1-s2->s1, b0-s3, b1-s0, 
372: g0-s3->s0, g1-s1, y0-s1->s2, y1-s1, b0-s3, b1-s0, 
373: g0-s3->s0, g1-s1->s0, y0-s1->s2, y1-s1, b0-s3->s2, b1-s0->s2, 
374: g0-s3->s0, g1-s0, y0-s2, y1-s1, b0-s3->s2, b1-s0->s2, 
375: g0-s0, g1-s0, y0-s2, y1-s1, b0-s2, b1-s2, 
376: g0-s0, g1-s0->s3, y0-s2, y1-s1->s3, b0-s2, b1-s2, 
377: g0-s0, g1-s0->s3, y0-s2, y1-s3, b0-s2, b1-s2, 
378: g0-s0->s1, g1-s0->s3, y0-s2, y1-s3, b0-s2, b1-s2, 
379: g0-s1, g1-s3, y0-s2, y1-s3, b0-s2, b1-s2, 
380: g0-s1, g1-s3, y0-s2, y1-s3, b0-s2, b1-s2, 
381: g0-s1, g1-s3, y0-s2, y1-s3, b0-s2, b1-s2, 
382: g0-s1, g1-s3, y0-s2, y1-s3, b0-s2, b1-s2->s3, 
383: g0-s1->s0, g1-s3, y0-s2, y1-s3, b0-s2, b1-s2->s3, 
384: g0-s0, g1-s3, y0-s2, y1-s3, b0-s2->s0, b1-s3, 
385: g0-s0->s3, g1-s3, y0-s2, y1-s3, b0-s2->s0, b1-s3, 
386: g0-s0->s3, g1-s3, y0-s2, y1-s3->s1, b0-s0, b1-s3, 
387: g0-s0->s3, g1-s3->s0, y0-s2, y1-s1, b0-s0, b1-s3, 
388: g0-s3, g1-s3->s0, y0-s2, y1-s1, b0-s0, b1-s3, 
389: g0-s3, g1-s3->s0, y0-s2, y1-s1, b0-s0, b1-s3, 
390: g0-s3, g1-s0, y0-s2->s1, y1-s1->s2, b0-s0, b1-s3, 
391: g0-s3, g1-s0, y0-s2->s1, y1-s1->s2, b0-s0, b1-s3, 
392: g0-s3, g1-s0, y0-s2->s1, y1-s1->s2, b0-s0, b1-s3, 
393: g0-s3, g1-s0->s1, y0-s2->s1, y1-s1->s2, b0-s0, b1-s3, 
394: g0-s3, g1-s1, y0-s1, y1-s2, b0-s0, b1-s3, 
395: g0-s3, g1-s1, y0-s1->s3, y1-s2, b0-s0, b1-s3, 
396: g0-s3, g1-s1, y0-s3, y1-s2, b0-s0, b1-s3, 
397: g0-s3, g1-s1, y0-s3, y1-s2, b0-s0, b1-s3->s2, 
398: g0-s3, g1-s1->s0, y0-s3, y1-s2->s1, b0-s0, b1-s3->s2, 
399: g0-s3, g1-s0, y0-s3, y1-s2->s1, b0-s0, b1-s2, 
400: g0-s3, g1-s0, y0-s3, y1-s2->s1, b0-s0, b1-s2, 
401: g0-s3->s0, g1-s0, y0-s3, y1-s2->s1, b0-s0, b1-s2->s0, 
402: g0-s3->s0, g1-s0, y0-s3, y1-s1, b0-s0->s2, b1-s2->s0, 
403: g0-s3->s0, g1-s0, y0-s3, y1-s1->s3, b0-s0->s2, b1-s0, 
404: g0-s0, g1-s0, y0-s3, y1-s3, b0-s2, b1-s0, 
405: g0-s0, g1-s0, y0-s3, y1-s3, b0-s2->s3, b1-s0, 
406: g0-s0, g1-s0, y0-s3, y1-s3, b0-s2->s3, b1-s0, 
407: g0-s0, g1-s0->s3, y0-s3, y1-s3, b0-s3, b1-s0, 
408: g0-s0, g1-s0->s3, y0-s3, y1-s3, b0-s3, b1-s0, 
409: g0-s0, g1-s0->s3, y0-s3, y1-s3, b0-s3, b1-s0, 
410: g0-s0, g1-s3, y0-s3->s1, y1-s3, b0-s3, b1-s0, 
411: g0-s0, g1-s3, y0-s1, y1-s3, b0-s3, b1-s0, 
412: g0-s0, g1-s3, y0-s1, y1-s3, b0-s3, b1-s0, 
413: g0-s0->s1, g1-s3, y0-s1->s2, y1-s3, b0-s3, b1-s0, 
414: g0-s1, g1-s3, y0-s1->s2, y1-s3, b0-s3, b1-s0, 
415: g0-s1, g1-s3, y0-s1->s2, y1-s3->s1, b0-s3, b1-s0, 
416: g0-s1, g1-s3, y0-s1->s2, y1-s1, b0-s3, b1-s0, 
417: g0-s1->s0, g1-s3, y0-s2, y1-s1, b0-s3, b1-s0, 
418: g0-s0, g1-s3, y0-s2, y1-s1->s2, b0-s3, b1-s0, 
419: g0-s0, g1-s3, y0-s2, y1-s1->s2, b0-s3, b1-s0, 
420: g0-s0, g1-s3, y0-s2, y1-s1->s2, b0-s3, b1-s0, 
421: g0-s0, g1-s3, y0-s2, y1-s1->s2, b0-s3->s2, b1-s0, 
422: g0-s0, g1-s3->s0, y0-s2, y1-s2, b0-s3->s2, b1-s0->s2, 
423: g0-s0, g1-s3->s0, y0-s2, y1-s2, b0-s2, b1-s0->s2, 
424: g0-s0, g1-s3->s0, y0-s2, y1-s2, b0-s2, b1-s2, 
425: g0-s0, g1-s0, y0-s2, y1-s2, b0-s2, b1-s2, 
426: g0-s0, g1-s0, y0-s2, y1-s2, b0-s2, b1-s2, 
427: g0-s0, g1-s0, y0-s2, y1-s2, b0-s2, b1-s2, 
428: g0-s0, g1-s0, y0-s2, y1-s2, b0-s2, b1-s2, 
429: g0-s0, g1-s0, y0-s2, y1-s2, b0-s2, b1-s2, 
430: g0-s0, g1-s0, y0-s2->s1, y1-s2, b0-s2, b1-s2, 
431: g0-s0->s3, g1-s0, y0-s2->s1, y1-s2, b0-s2, b1-s2, 
432: g0-s0->s3, g1-s0, y0-s2->s1, y1-s2, b0-s2, b1-s2, 
433: g0-s0->s3, g1-s0, y0-s2->s1, y1-s2, b0-s2, b1-s2, 
434: g0-s3, g1-s0, y0-s1, y1-s2, b0-s2->s0, b1-s2, 
435: g0-s3, g1-s0, y0-s1, y1-s2, b0-s2->s0, b1-s2, 
436: g0-s3, g1-s0->s1, y0-s1, y1-s2, b0-s0, b1-s2, 
437: g0-s3, g1-s1, y0-s1->s3, y1-s2, b0-s0, b1-s2->s3, 
438: g0-s3, g1-s1, y0-s3, y1-s2, b0-s0->s2, b1-s2->s3, 
439: g0-s3->s0, g1-s1, y0-s3, y1-s2, b0-s0->s2, b1-s3, 
440: g0-s3->s0, g1-s1, y0-s3, y1-s2, b0-s2, b1-s3, 
441: g0-s3->s0, g1-s1, y0-s3, y1-s2, b0-s2, b1-s3, 
442: g0-s0, g1-s1->s0, y0-s3, y1-s2, b0-s2, b1-s3, 
443: g0-s0, g1-s0, y0-s3, y1-s2->s1, b0-s2, b1-s3, 
444: g0-s0->s1, g1-s0, y0-s3, y1-s2->s1, b0-s2, b1-s3, 
445: g0-s1, g1-s0, y0-s3, y1-s2->s1, b0-s2, b1-s3, 
446: g0-s1, g1-s0, y0-s3->s1, y1-s2->s1, b0-s2->s3, b1-s3, 
447: g0-s1, g1-s0, y0-s1, y1-s1, b0-s2->s3, b1-s3, 
448: g0-s1, g1-s0, y0-s1, y1-s1->s3, b0-s3, b1-s3, 
449: g0-s1, g1-s0->s3, y0-s1, y1-s3, b0-s3, b1-s3, 
450: g0-s1->s0, g1-s0->s3, y0-s1, y1-s3, b0-s3, b1-s3->s2, 
451: g0-s0, g1-s0->s3, y0-s1, y1-s3, b0-s3, b1-s3->s2, 
452: g0-s0, g1-s3, y0-s1, y1-s3, b0-s3, b1-s2, 
453: g0-s0, g1-s3, y0-s1->s2, y1-s3, b0-s3, b1-s2, 
454: g0-s0->s3, g1-s3, y0-s1->s2, y1-s3, b0-s3, b1-s2, 
455: g0-s0->s3, g1-s3, y0-s1->s2, y1-s3, b0-s3, b1-s2, 
456: g0-s0->s3, g1-s3, y0-s1->s2, y1-s3, b0-s3, b1-s2, 
457: g0-s3, g1-s3, y0-s2, y1-s3, b0-s3, b1-s2->s0, 
458: g0-s3, g1-s3, y0-s2, y1-s3, b0-s3, b1-s2->s0, 
459: g0-s3, g1-s3, y0-s2, y1-s3, b0-s3, b1-s0, 
460: g0-s3, g1-s3, y0-s2, y1-s3, b0-s3->s2, b1-s0, 
461: g0-s3, g1-s3, y0-s2, y1-s3->s1, b0-s3->s2, b1-s0, 
462: g0-s3, g1-s3, y0-s2, y1-s1, b0-s2, b1-s0, 
463: g0-s3, g1-s3, y0-s2, y1-s1, b0-s2, b1-s0, 
464: g0-s3, g1-s3, y0-s2, y1-s1, b0-s2, b1-s0, 
465: g0-s3, g1-s3, y0-s2->s1, y1-s1->s2, b0-s2, b1-s0, 
466: g0-s3, g1-s3, y0-s2->s1, y1-s1->s2, b0-s2, b1-s0, 
467: g0-s3, g1-s3, y0-s2->s1, y1-s1->s2, b0-s2, b1-s0, 
468: g0-s3, g1-s3, y0-s2->s1, y1-s1->s2, b0-s2, b1-s0, 
469: g0-s3, g1-s3->s0, y0-s1, y1-s2, b0-s2, b1-s0, 
470: g0-s3, g1-s3->s0, y0-s1, y1-s2, b0-s2, b1-s0, 
471: g0-s3, g1-s3->s0, y0-s1->s3, y1-s2, b0-s2->s0, b1-s0->s2, 
472: g0-s3->s0, g1-s0, y0-s3, y1-s2, b0-s2->s0, b1-s0->s2, 
473: g0-s3->s0, g1-s0, y0-s3, y1-s2, b0-s0, b1-s2, 
474: g0-s3->s0, g1-s0, y0-s3, y1-s2, b0-s0, b1-s2, 
475: g0-s0, g1-s0, y0-s3, y1-s2, b0-s0, b1-s2, 
476: g0-s0, g1-s0, y0-s3, y1-s2, b0-s0, b1-s2, 
477: g0-s0, g1-s0, y0-s3, y1-s2, b0-s0, b1-s2, 
478: g0-s0, g1-s0, y0-s3->s1, y1-s2, b0-s0, b1-s2, 
479: g0-s0, g1-s0, y0-s1, y1-s2, b0-s0, b1-s2, 
480: g0-s0, g1-s0, y0-s1, y1-s2, b0-s0, b1-s2->s3, 
481: g0-s0, g1-s0->s1, y0-s1, y1-s2, b0-s0, b1-s2->s3, 
482: g0-s0, g1-s1, y0-s1->s2, y1-s2, b0-s0, b1-s3, 
483: g0-s0, g1-s1, y0-s1->s2, y1-s2->s1, b0-s0, b1-s3, 
484: g0-s0, g1-s1, y0-s1->s2, y1-s2->s1, b0-s0, b1-s3, 
485: g0-s0, g1-s1, y0-s1->s2, y1-s2->s1, b0-s0, b1-s3, 
486: g0-s0->s1, g1-s1, y0-s2, y1-s2->s1, b0-s0, b1-s3, 
487: g0-s1, g1-s1, y0-s2, y1-s1, b0-s0->s2, b1-s3, 
488: g0-s1, g1-s1->s0, y0-s2, y1-s1, b0-s0->s2, b1-s3, 
489: g0-s1, g1-s0, y0-s2, y1-s1, b0-s2, b1-s3->s2, 
490: g0-s1, g1-s0->s3, y0-s2, y1-s1, b0-s2, b1-s3->s2, 
491: g0-s1, g1-s0->s3, y0-s2, y1-s1->s3, b0-s2, b1-s2, 
492: g0-s1, g1-s0->s3, y0-s2, y1-s3, b0-s2, b1-s2, 
493: g0-s1, g1-s3, y0-s2, y1-s3, b0-s2, b1-s2, 
494: g0-s1, g1-s3, y0-s2, y1-s3, b0-s2, b1-s2, 
495: g0-s1->s0, g1-s3, y0-s2, y1-s3, b0-s2->s3, b1-s2, 
496: g0-s0, g1-s3, y0-s2, y1-s3, b0-s2->s3, b1-s2, 
497: g0-s0, g1-s3, y0-s2, y1-s3, b0-s3, b1-s2, 
498: g0-s0, g1-s3, y0-s2, y1-s3, b0-s3, b1-s2->s0, 
499: g0-s0, g1-s3, y0-s2, y1-s3, b0-s3, b1-s2->s0, 
500: g0-s0, g1-s3, y0-s2, y1-s3, b0-s3, b1-s0, 
501: g0-s0, g1-s3, y0-s2->s1, y1-s3->s1, b0-s3, b1-s0, 
502: g0-s0->s3, g1-s3, y0-s2->s1, y1-s1, b0-s3, b1-s0, 
503: g0-s0->s3, g1-s3, y0-s2->s1, y1-s1, b0-s3, b1-s0, 
504: g0-s0->s3, g1-s3, y0-s2->s1, y1-s1, b0-s3, b1-s0, 
505: g0-s3, g1-s3, y0-s1, y1-s1->s2, b0-s3, b1-s0, 
506: g0-s3, g1-s3->s0, y0-s1, y1-s1->s2, b0-s3, b1-s0, 
507: g0-s3, g1-s3->s0, y0-s1, y1-s1->s2, b0-s3, b1-s0, 
508: g0-s3, g1-s3->s0, y0-s1->s3, y1-s1->s2, b0-s3, b1-s0, 
509: g0-s3, g1-s0, y0-s3, y1-s2, b0-s3, b1-s0->s2, 
510: g0-s3, g1-s0->s1, y0-s3, y1-s2, b0-s3->s2, b1-s0->s2, 
511: g0-s3, g1-s1, y0-s3, y1-s2, b0-s3->s2, b1-s2, 
512: g0-s3, g1-s1, y0-s3, y1-s2, b0-s2, b1-s2, 
513: g0-s3, g1-s1, y0-s3, y1-s2, b0-s2, b1-s2, 
514: g0-s3, g1-s1, y0-s3, y1-s2, b0-s2, b1-s2, 
515: g0-s3, g1-s1, y0-s3, y1-s2, b0-s2, b1-s2, 
516: g0-s3, g1-s1->s0, y0-s3, y1-s2, b0-s2, b1-s2, 
517: g0-s3, g1-s0, y0-s3, y1-s2, b0-s2, b1-s2, 
518: g0-s3->s0, g1-s0, y0-s3, y1-s2, b0-s2, b1-s2->s3, 
519: g0-s3->s0, g1-s0, y0-s3, y1-s2, b0-s2, b1-s2->s3, 
520: g0-s3->s0, g1-s0, y0-s3->s1, y1-s2, b0-s2, b1-s3, 
521: g0-s0, g1-s0, y0-s1, y1-s2, b0-s2, b1-s3, 
522: g0-s0, g1-s0->s3, y0-s1, y1-s2, b0-s2, b1-s3, 
523: g0-s0, g1-s0->s3, y0-s1, y1-s2, b0-s2->s0, b1-s3, 
524: g0-s0, g1-s0->s3, y0-s1->s2, y1-s2->s1, b0-s2->s0, b1-s3, 
525: g0-s0, g1-s3, y0-s1->s2, y1-s2->s1, b0-s0, b1-s3, 
526: g0-s0->s1, g1-s3, y0-s1->s2, y1-s2->s1, b0-s0, b1-s3, 
527: g0-s1, g1-s3, y0-s1->s2, y1-s2->s1, b0-s0, b1-s3, 
528: g0-s1, g1-s3, y0-s2, y1-s1, b0-s0, b1-s3->s2, 
529: g0-s1, g1-s3, y0-s2, y1-s1, b0-s0, b1-s3->s2, 
530: g0-s1, g1-s3, y0-s2, y1-s1->s3, b0-s0, b1-s2, 
531: g0-s1, g1-s3, y0-s2, y1-s3, b0-s0, b1-s2, 
532: g0-s1, g1-s3, y0-s2, y1-s3, b0-s0, b1-s2, 
533: g0-s1->s0, g1-s3, y0-s2, y1-s3, b0-s0, b1-s2, 
534: g0-s0, g1-s3, y0-s2, y1-s3, b0-s0, b1-s2, 
535: g0-s0, g1-s3, y0-s2, y1-s3, b0-s0, b1-s2, 
536: g0-s0, g1-s3, y0-s2, y1-s3, b0-s0, b1-s2->s0, 
537: g0-s0, g1-s3->s0, y0-s2, y1-s3, b0-s0->s2, b1-s2->s0, 
538: g0-s0, g1-s3->s0, y0-s2->s1, y1-s3, b0-s0->s2, b1-s0, 
539: g0-s0, g1-s3->s0, y0-s2->s1, y1-s3->s1, b0-s2, b1-s0, 
540: g0-s0, g1-s0, y0-s2->s1, y1-s1, b0-s2, b1-s0, 
541: g0-s0, g1-s0, y0-s2->s1, y1-s1, b0-s2, b1-s0, 
542: g0-s0, g1-s0, y0-s1, y1-s1, b0-s2, b1-s0, 
543: g0-s0, g1-s0, y0-s1, y1-s1->s2, b0-s2, b1-s0, 
544: g0-s0, g1-s0, y0-s1, y1-s1->s2, b0-s2->s3, b1-s0, 
545: g0-s0, g1-s0, y0-s1, y1-s1->s2, b0-s2->s3, b1-s0, 
546: g0-s0->s3, g1-s0, y0-s1->s3, y1-s1->s2, b0-s3, b1-s0, 
547: g0-s0->s3, g1-s0, y0-s3, y1-s2, b0-s3, b1-s0, 
548: g0-s0->s3, g1-s0, y0-s3, y1-s2, b0-s3, b1-s0, 
549: g0-s3, g1-s0, y0-s3, y1-s2, b0-s3, b1-s0, 
550: g0-s3, g1-s0, y0-s3, y1-s2, b0-s3, b1-s0, 
551: g0-s3, g1-s0, y0-s3, y1-s2, b0-s3, b1-s0, 
552: g0-s3, g1-s0, y0-s3, y1-s2, b0-s3, b1-s0, 
553: g0-s3, g1-s0, y0-s3, y1-s2, b0-s3, b1-s0, 
554: g0-s3, g1-s0, y0-s3, y1-s2, b0-s3->s2, b1-s0, 
555: g0-s3, g1-s0, y0-s3, y1-s2, b0-s3->s2, b1-s0, 
556: g0-s3, g1-s0, y0-s3, y1-s2->s1, b0-s2, b1-s0, 
557: g0-s3, g1-s0->s1, y0-s3, y1-s2->s1, b0-s2, b1-s0, 
558: g0-s3, g1-s1, y0-s3, y1-s2->s1, b0-s2->s0, b1-s0->s2, 
559: g0-s3, g1-s1, y0-s3, y1-s2->s1, b0-s2->s0, b1-s0->s2, 
560: g0-s3, g1-s1, y0-s3, y1-s1, b0-s0, b1-s2, 
561: g0-s3, g1-s1, y0-s3->s1, y1-s1, b0-s0, b1-s2, 
562: g0-s3, g1-s1, y0-s1, y1-s1, b0-s0, b1-s2, 
563: g0-s3, g1-s1, y0-s1, y1-s1, b0-s0, b1-s2, 
564: g0-s3, g1-s1, y0-s1, y1-s1->s3, b0-s0, b1-s2, 
565: g0-s3->s0, g1-s1, y0-s1, y1-s3, b0-s0, b1-s2, 
566: g0-s3->s0, g1-s1->s0, y0-s1, y1-s3, b0-s0, b1-s2->s3, 
567: g0-s3->s0, g1-s0, y0-s1, y1-s3, b0-s0, b1-s2->s3, 
568: g0-s0, g1-s0, y0-s1->s2, y1-s3, b0-s0->s2, b1-s3, 
569: g0-s0, g1-s0->s3, y0-s1->s2, y1-s3, b0-s0->s2, b1-s3, 
570: g0-s0->s1, g1-s0->s3, y0-s1->s2, y1-s3, b0-s2, b1-s3, 
571: g0-s1, g1-s0->s3, y0-s1->s2, y1-s3, b0-s2, b1-s3, 
572: g0-s1, g1-s3, y0-s2, y1-s3->s1, b0-s2, b1-s3, 
573: g0-s1->s0, g1-s3, y0-s2, y1-s1, b0-s2, b1-s3, 
574: g0-s0, g1-s3, y0-s2, y1-s1, b0-s2, b1-s3, 
575: g0-s0, g1-s3, y0-s2, y1-s1, b0-s2, b1-s3->s2, 
576: g0-s0, g1-s3, y0-s2, y1-s1->s2, b0-s2->s3, b1-s3->s2, 
577: g0-s0, g1-s3->s0, y0-s2, y1-s1->s2, b0-s2->s3, b1-s2, 
578: g0-s0->s3, g1-s3->s0, y0-s2, y1-s1->s2, b0-s3, b1-s2, 
579: g0-s0->s3, g1-s3->s0, y0-s2->s1, y1-s1->s2, b0-s3, b1-s2, 
580: g0-s0->s3, g1-s0, y0-s2->s1, y1-s2, b0-s3, b1-s2, 
581: g0-s3, g1-s0, y0-s2->s1, y1-s2, b0-s3, b1-s2, 
582: g0-s3, g1-s0, y0-s2->s1, y1-s2, b0-s3->s2, b1-s2, 
583: g0-s3, g1-s0, y0-s1, y1-s2, b0-s3->s2, b1-s2, 
584: g0-s3, g1-s0, y0-s1, y1-s2, b0-s2, b1-s2, 
585: g0-s3, g1-s0, y0-s1->s3, y1-s2, b0-s2, b1-s2->s0, 
586: g0-s3, g1-s0, y0-s3, y1-s2, b0-s2, b1-s2->s0, 
587: g0-s3, g1-s0->s1, y0-s3, y1-s2, b0-s2, b1-s0, 
588: g0-s3, g1-s1, y0-s3, y1-s2, b0-s2, b1-s0, 
589: g0-s3, g1-s1, y0-s3, y1-s2, b0-s2, b1-s0, 
590: g0-s3, g1-s1, y0-s3, y1-s2, b0-s2, b1-s0, 
591: g0-s3->s0, g1-s1, y0-s3, y1-s2, b0-s2->s0, b1-s0, 
592: g0-s3->s0, g1-s1->s0, y0-s3, y1-s2, b0-s2->s0, b1-s0, 
593: g0-s3->s0, g1-s0, y0-s3, y1-s2, b0-s0, b1-s0, 
594: g0-s0, g1-s0, y0-s3, y1-s2, b0-s0, b1-s0, 
595: g0-s0, g1-s0, y0-s3->s1, y1-s2, b0-s0, b1-s0, 
596: g0-s0, g1-s0, y0-s1, y1-s2, b0-s0, b1-s0, 
597: g0-s0, g1-s0, y0-s1, y1-s2->s1, b0-s0, b1-s0, 
598: g0-s0, g1-s0, y0-s1, y1-s2->s1, b0-s0, b1-s0, 
599: g0-s0, g1-s0, y0-s1->s2, y1-s2->s1, b0-s0, b1-s0, 
600: g0-s0, g1-s0, y0-s1->s2, y1-s2->s1, b0-s0, b1-s0, 
601: g0-s0, g1-s0, y0-s1->s2, y1-s1, b0-s0, b1-s0, 
602: g0-s0, g1-s0, y0-s1->s2, y1-s1, b0-s0, b1-s0, 
603: g0-s0, g1-s0, y0-s2, y1-s1, b0-s0, b1-s0, 
604: g0-s0, g1-s0, y0-s2, y1-s1->s3, b0-s0, b1-s0, 
605: g0-s0, g1-s0->s3, y0-s2, y1-s3, b0-s0, b1-s0, 
606: g0-s0->s1, g1-s0->s3, y0-s2, y1-s3, b0-s0, b1-s0, 
607: g0-s1, g1-s0->s3, y0-s2, y1-s3, b0-s0, b1-s0, 
608: g0-s1, g1-s3, y0-s2, y1-s3, b0-s0, b1-s0, 
609: g0-s1, g1-s3, y0-s2, y1-s3, b0-s0, b1-s0, 
610: g0-s1, g1-s3, y0-s2, y1-s3, b0-s0, b1-s0, 
611: g0-s1->s0, g1-s3, y0-s2->s1, y1-s3, b0-s0, b1-s0, 
612: g0-s0, g1-s3, y0-s2->s1, y1-s3, b0-s0, b1-s0, 
613: g0-s0, g1-s3, y0-s2->s1, y1-s3, b0-s0, b1-s0->s2, 
614: g0-s0, g1-s3, y0-s2->s1, y1-s3->s1, b0-s0, b1-s0->s2, 
615: g0-s0, g1-s3->s0, y0-s1, y1-s1, b0-s0, b1-s2, 
616: g0-s0, g1-s3->s0, y0-s1, y1-s1->s2, b0-s0, b1-s2, 
617: g0-s0, g1-s3->s0, y0-s1, y1-s1->s2, b0-s0, b1-s2, 
618: g0-s0, g1-s0, y0-s1, y1-s1->s2, b0-s0->s2, b1-s2->s3, 
619: g0-s0->s3, g1-s0, y0-s1->s3, y1-s1->s2, b0-s0->s2, b1-s2->s3, 
620: g0-s0->s3, g1-s0, y0-s3, y1-s2, b0-s2, b1-s3, 
621: g0-s0->s3, g1-s0, y0-s3, y1-s2, b0-s2, b1-s3, 
622: g0-s3, g1-s0, y0-s3, y1-s2, b0-s2, b1-s3, 
623: g0-s3, g1-s0, y0-s3, y1-s2, b0-s2, b1-s3, 
624: g0-s3, g1-s0, y0-s3, y1-s2, b0-s2, b1-s3, 
625: g0-s3, g1-s0, y0-s3, y1-s2, b0-s2->s3, b1-s3, 
626: g0-s3, g1-s0, y0-s3->s1, y1-s2, b0-s2->s3, b1-s3, 
627: g0-s3, g1-s0->s1, y0-s1, y1-s2, b0-s3, b1-s3, 
